2024-11-14 10:43:51 INFO SC008 starting TO_CO_TFTU000087#CO_TFTU000087#DROP: travel 2024-11-14 10:48:44+01:00 - 2024-11-14 10:50:11+01:00, action 2024-11-14 10:50:11+01:00 - 2024-11-14 10:51:11+01:00
2024-11-14 10:43:51 INFO SC008 (TO: TO_CO_TFTU000087, CO: CO_TFTU000087, DROP) driving to WS010.01; 88 s; 486343 mm
2024-11-14 10:43:51 DEBUG location QC005: using lane 0 for CO CO_TFTU000116
2024-11-14 10:43:51 DEBUG location QC005: CO CO_TFTU000126 waiting
2024-11-14 10:43:51 INFO SC004 (TO: TO_CO_TFTU000116, CO: CO_TFTU000116, PICK) waited at QC005; 75 s
2024-11-14 10:43:51 INFO SC004 (TO: TO_CO_TFTU000116, CO: CO_TFTU000116, PICK) working at QC005; 60 s
2024-11-14 10:43:53 DEBUG location QC001: freeing lane 0 for CO CO_TFTU000081
2024-11-14 10:43:53 INFO SC006 (TO: TO_CO_TFTU000081, CO: CO_TFTU000081, PICK) finished at QC001
2024-11-14 10:43:53 DEBUG SC006 now at position (242320, 993371)
2024-11-14 10:43:53 DEBUG finished expected schedule_element TO_CO_TFTU000081#CO_TFTU000081#PICK
2024-11-14 10:43:53 INFO SC006 starting TO_CO_TFTU000081#CO_TFTU000081#DROP: travel 2024-11-14 10:48:44+01:00 - 2024-11-14 10:50:06+01:00, action 2024-11-14 10:50:06+01:00 - 2024-11-14 10:51:06+01:00
2024-11-14 10:43:53 INFO SC006 (TO: TO_CO_TFTU000081, CO: CO_TFTU000081, DROP) driving to WS004.01; 83 s; 460685 mm
2024-11-14 10:43:53 DEBUG location QC004: freeing lane 0 for CO CO_TFTU000123
2024-11-14 10:43:53 INFO SC019 (TO: TO_CO_TFTU000123, CO: CO_TFTU000123, PICK) finished at QC004
2024-11-14 10:43:53 DEBUG SC019 now at position (441803, 993371)
2024-11-14 10:43:53 DEBUG finished expected schedule_element TO_CO_TFTU000123#CO_TFTU000123#PICK
2024-11-14 10:43:53 INFO SC019 starting TO_CO_TFTU000123#CO_TFTU000123#DROP: travel 2024-11-14 10:48:44+01:00 - 2024-11-14 10:49:30+01:00, action 2024-11-14 10:49:30+01:00 - 2024-11-14 10:50:30+01:00
2024-11-14 10:43:53 INFO SC019 (TO: TO_CO_TFTU000123, CO: CO_TFTU000123, DROP) driving to WS004.01; 47 s; 261202 mm
2024-11-14 10:43:54 DEBUG location QC003: freeing lane 0 for CO CO_TFTU000121
2024-11-14 10:43:54 INFO SC014 (TO: TO_CO_TFTU000121, CO: CO_TFTU000121, PICK) finished at QC003
2024-11-14 10:43:54 DEBUG SC014 now at position (342320, 993371)
2024-11-14 10:43:54 DEBUG finished expected schedule_element TO_CO_TFTU000121#CO_TFTU000121#PICK
2024-11-14 10:43:54 INFO SC014 starting TO_CO_TFTU000121#CO_TFTU000121#DROP: travel 2024-11-14 10:48:44+01:00 - 2024-11-14 10:49:21+01:00, action 2024-11-14 10:49:21+01:00 - 2024-11-14 10:50:21+01:00
2024-11-14 10:43:54 INFO SC014 (TO: TO_CO_TFTU000121, CO: CO_TFTU000121, DROP) driving to WS001.01; 38 s; 210685 mm
2024-11-14 10:43:54 DEBUG location QC003: using lane 0 for CO CO_TFTU000030
2024-11-14 10:43:54 INFO SC011 (TO: TO_CO_TFTU000030, CO: CO_TFTU000030, PICK) waited at QC003; 17 s
2024-11-14 10:43:54 INFO SC011 (TO: TO_CO_TFTU000030, CO: CO_TFTU000030, PICK) working at QC003; 60 s
2024-11-14 10:43:54 DEBUG location QC006: freeing lane 0 for CO CO_TFTU000102
2024-11-14 10:43:54 INFO SC010 (TO: TO_CO_TFTU000102, CO: CO_TFTU000102, PICK) finished at QC006
2024-11-14 10:43:54 DEBUG SC010 now at position (642264, 993371)
2024-11-14 10:43:54 DEBUG finished expected schedule_element TO_CO_TFTU000102#CO_TFTU000102#PICK
2024-11-14 10:43:54 INFO SC010 starting TO_CO_TFTU000102#CO_TFTU000102#DROP: travel 2024-11-14 10:48:44+01:00 - 2024-11-14 10:50:11+01:00, action 2024-11-14 10:50:11+01:00 - 2024-11-14 10:51:11+01:00
2024-11-14 10:43:54 INFO SC010 (TO: TO_CO_TFTU000102, CO: CO_TFTU000102, DROP) driving to WS008.01; 88 s; 486787 mm
2024-11-14 10:43:55 DEBUG location QC005: CO CO_TFTU000126 waiting
2024-11-14 10:43:55 DEBUG location QC005: CO CO_TFTU000057 waiting
2024-11-14 10:43:58 INFO SC001 schedule 1:TO_CO_TFTU000057#CO_TFTU000057#PICK,2:TO_CO_TFTU000057#CO_TFTU000057#DROP,3:TO_CO_TFTU000152#CO_TFTU000152#PICK,4:TO_CO_TFTU000152#CO_TFTU000152#DROP
2024-11-14 10:43:58 INFO SC002 schedule 1:TO_CO_TFTU000120#CO_TFTU000120#DROP,2:TO_CO_TFTU000117#CO_TFTU000117#PICK,3:TO_CO_TFTU000117#CO_TFTU000117#DROP
2024-11-14 10:43:58 INFO SC003 schedule 1:TO_CO_TFTU000043#CO_TFTU000043#PICK,2:TO_CO_TFTU000043#CO_TFTU000043#DROP,3:TO_CO_TFTU000140#CO_TFTU000140#PICK,4:TO_CO_TFTU000140#CO_TFTU000140#DROP
2024-11-14 10:43:58 INFO SC004 schedule 1:TO_CO_TFTU000116#CO_TFTU000116#PICK,2:TO_CO_TFTU000116#CO_TFTU000116#DROP,3:TO_CO_TFTU000135#CO_TFTU000135#PICK,4:TO_CO_TFTU000135#CO_TFTU000135#DROP
2024-11-14 10:43:58 INFO SC005 schedule 1:TO_CO_TFTU000126#CO_TFTU000126#PICK,2:TO_CO_TFTU000126#CO_TFTU000126#DROP,3:TO_CO_TFTU000132#CO_TFTU000132#PICK,4:TO_CO_TFTU000132#CO_TFTU000132#DROP
2024-11-14 10:43:58 INFO SC006 schedule 1:TO_CO_TFTU000081#CO_TFTU000081#DROP,2:TO_CO_TFTU000130#CO_TFTU000130#PICK,3:TO_CO_TFTU000130#CO_TFTU000130#DROP
2024-11-14 10:43:58 INFO SC007 schedule 1:TO_CO_TFTU000114#CO_TFTU000114#DROP,2:TO_CO_TFTU000128#CO_TFTU000128#PICK,3:TO_CO_TFTU000128#CO_TFTU000128#DROP
2024-11-14 10:43:58 INFO SC008 schedule 1:TO_CO_TFTU000087#CO_TFTU000087#DROP,2:TO_CO_TFTU000119#CO_TFTU000119#PICK,3:TO_CO_TFTU000119#CO_TFTU000119#DROP
2024-11-14 10:43:58 INFO SC009 schedule 1:TO_CO_TFTU000099#CO_TFTU000099#DROP,2:TO_CO_TFTU000094#CO_TFTU000094#PICK,3:TO_CO_TFTU000094#CO_TFTU000094#DROP
2024-11-14 10:43:58 INFO SC010 schedule 2:TO_CO_TFTU000102#CO_TFTU000102#DROP,3:TO_CO_TFTU000147#CO_TFTU000147#PICK,4:TO_CO_TFTU000147#CO_TFTU000147#DROP
2024-11-14 10:43:58 INFO SC011 schedule 1:TO_CO_TFTU000030#CO_TFTU000030#PICK,2:TO_CO_TFTU000030#CO_TFTU000030#DROP,3:TO_CO_TFTU000149#CO_TFTU000149#PICK,4:TO_CO_TFTU000149#CO_TFTU000149#DROP
2024-11-14 10:43:58 INFO SC012 schedule 1:TO_CO_TFTU000040#CO_TFTU000040#DROP,2:TO_CO_TFTU000133#CO_TFTU000133#PICK,3:TO_CO_TFTU000133#CO_TFTU000133#DROP
2024-11-14 10:43:58 INFO SC013 schedule 1:TO_CO_TFTU000122#CO_TFTU000122#PICK,2:TO_CO_TFTU000122#CO_TFTU000122#DROP,3:TO_CO_TFTU000142#CO_TFTU000142#PICK,4:TO_CO_TFTU000142#CO_TFTU000142#DROP
2024-11-14 10:43:58 INFO SC014 schedule 1:TO_CO_TFTU000121#CO_TFTU000121#DROP,2:TO_CO_TFTU000124#CO_TFTU000124#PICK,3:TO_CO_TFTU000124#CO_TFTU000124#DROP
2024-11-14 10:43:58 INFO SC015 schedule 1:TO_CO_TFTU000127#CO_TFTU000127#PICK,2:TO_CO_TFTU000127#CO_TFTU000127#DROP,3:TO_CO_TFTU000138#CO_TFTU000138#PICK,4:TO_CO_TFTU000138#CO_TFTU000138#DROP
2024-11-14 10:43:58 INFO SC016 schedule 1:TO_CO_TFTU000097#CO_TFTU000097#DROP,2:TO_CO_TFTU000021#CO_TFTU000021#PICK,3:TO_CO_TFTU000021#CO_TFTU000021#DROP
2024-11-14 10:43:58 INFO SC017 schedule 1:TO_CO_TFTU000105#CO_TFTU000105#DROP,2:TO_CO_TFTU000131#CO_TFTU000131#PICK,3:TO_CO_TFTU000131#CO_TFTU000131#DROP
2024-11-14 10:43:58 INFO SC018 schedule 1:TO_CO_TFTU000098#CO_TFTU000098#DROP,2:TO_CO_TFTU000106#CO_TFTU000106#PICK,3:TO_CO_TFTU000106#CO_TFTU000106#DROP
2024-11-14 10:43:58 INFO SC019 schedule 1:TO_CO_TFTU000123#CO_TFTU000123#DROP,2:TO_CO_TFTU000025#CO_TFTU000025#PICK,3:TO_CO_TFTU000025#CO_TFTU000025#DROP
2024-11-14 10:43:58 INFO SC020 schedule 1:TO_CO_TFTU000125#CO_TFTU000125#PICK,2:TO_CO_TFTU000125#CO_TFTU000125#DROP,3:TO_CO_TFTU000129#CO_TFTU000129#PICK,4:TO_CO_TFTU000129#CO_TFTU000129#DROP
2024-11-14 10:44:07 INFO SC001 schedule 1:TO_CO_TFTU000057#CO_TFTU000057#PICK,2:TO_CO_TFTU000057#CO_TFTU000057#DROP,3:TO_CO_TFTU000135#CO_TFTU000135#PICK,4:TO_CO_TFTU000135#CO_TFTU000135#DROP
2024-11-14 10:44:07 INFO SC002 schedule 1:TO_CO_TFTU000120#CO_TFTU000120#DROP,2:TO_CO_TFTU000117#CO_TFTU000117#PICK,3:TO_CO_TFTU000117#CO_TFTU000117#DROP
2024-11-14 10:44:07 INFO SC003 schedule 1:TO_CO_TFTU000043#CO_TFTU000043#PICK,2:TO_CO_TFTU000043#CO_TFTU000043#DROP,3:TO_CO_TFTU000151#CO_TFTU000151#PICK,4:TO_CO_TFTU000151#CO_TFTU000151#DROP
2024-11-14 10:44:07 INFO SC004 schedule 1:TO_CO_TFTU000116#CO_TFTU000116#PICK,2:TO_CO_TFTU000116#CO_TFTU000116#DROP,3:TO_CO_TFTU000142#CO_TFTU000142#PICK,4:TO_CO_TFTU000142#CO_TFTU000142#DROP
2024-11-14 10:44:07 INFO SC005 schedule 1:TO_CO_TFTU000126#CO_TFTU000126#PICK,2:TO_CO_TFTU000126#CO_TFTU000126#DROP,3:TO_CO_TFTU000138#CO_TFTU000138#PICK,4:TO_CO_TFTU000138#CO_TFTU000138#DROP
2024-11-14 10:44:07 INFO SC006 schedule 1:TO_CO_TFTU000081#CO_TFTU000081#DROP,2:TO_CO_TFTU000130#CO_TFTU000130#PICK,3:TO_CO_TFTU000130#CO_TFTU000130#DROP
2024-11-14 10:44:07 INFO SC007 schedule 1:TO_CO_TFTU000114#CO_TFTU000114#DROP,2:TO_CO_TFTU000128#CO_TFTU000128#PICK,3:TO_CO_TFTU000128#CO_TFTU000128#DROP
2024-11-14 10:44:07 INFO SC008 schedule 1:TO_CO_TFTU000087#CO_TFTU000087#DROP,2:TO_CO_TFTU000133#CO_TFTU000133#PICK,3:TO_CO_TFTU000133#CO_TFTU000133#DROP
2024-11-14 10:44:07 INFO SC009 schedule 1:TO_CO_TFTU000099#CO_TFTU000099#DROP,2:TO_CO_TFTU000094#CO_TFTU000094#PICK,3:TO_CO_TFTU000094#CO_TFTU000094#DROP
2024-11-14 10:44:07 INFO SC010 schedule 1:TO_CO_TFTU000102#CO_TFTU000102#DROP,2:TO_CO_TFTU000124#CO_TFTU000124#PICK,3:TO_CO_TFTU000124#CO_TFTU000124#DROP
2024-11-14 10:44:07 INFO SC011 schedule 1:TO_CO_TFTU000030#CO_TFTU000030#PICK,2:TO_CO_TFTU000030#CO_TFTU000030#DROP,3:TO_CO_TFTU000149#CO_TFTU000149#PICK,4:TO_CO_TFTU000149#CO_TFTU000149#DROP
2024-11-14 10:44:07 INFO SC012 schedule 1:TO_CO_TFTU000040#CO_TFTU000040#DROP,2:TO_CO_TFTU000119#CO_TFTU000119#PICK,3:TO_CO_TFTU000119#CO_TFTU000119#DROP
2024-11-14 10:44:07 INFO SC013 schedule 1:TO_CO_TFTU000122#CO_TFTU000122#PICK,2:TO_CO_TFTU000122#CO_TFTU000122#DROP,3:TO_CO_TFTU000141#CO_TFTU000141#PICK,4:TO_CO_TFTU000141#CO_TFTU000141#DROP
2024-11-14 10:44:07 INFO SC014 schedule 1:TO_CO_TFTU000121#CO_TFTU000121#DROP,2:TO_CO_TFTU000025#CO_TFTU000025#PICK,3:TO_CO_TFTU000025#CO_TFTU000025#DROP
2024-11-14 10:44:07 INFO SC015 schedule 1:TO_CO_TFTU000127#CO_TFTU000127#PICK,2:TO_CO_TFTU000127#CO_TFTU000127#DROP,3:TO_CO_TFTU000137#CO_TFTU000137#PICK,4:TO_CO_TFTU000137#CO_TFTU000137#DROP
2024-11-14 10:44:07 INFO SC016 schedule 1:TO_CO_TFTU000097#CO_TFTU000097#DROP,2:TO_CO_TFTU000054#CO_TFTU000054#PICK,3:TO_CO_TFTU000054#CO_TFTU000054#DROP
2024-11-14 10:44:07 INFO SC017 schedule 1:TO_CO_TFTU000105#CO_TFTU000105#DROP,2:TO_CO_TFTU000131#CO_TFTU000131#PICK,3:TO_CO_TFTU000131#CO_TFTU000131#DROP
2024-11-14 10:44:07 INFO SC018 schedule 1:TO_CO_TFTU000098#CO_TFTU000098#DROP,2:TO_CO_TFTU000132#CO_TFTU000132#PICK,3:TO_CO_TFTU000132#CO_TFTU000132#DROP
2024-11-14 10:44:07 INFO SC019 schedule 1:TO_CO_TFTU000123#CO_TFTU000123#DROP,2:TO_CO_TFTU000106#CO_TFTU000106#PICK,3:TO_CO_TFTU000106#CO_TFTU000106#DROP
2024-11-14 10:44:07 INFO SC020 schedule 1:TO_CO_TFTU000125#CO_TFTU000125#PICK,2:TO_CO_TFTU000125#CO_TFTU000125#DROP,3:TO_CO_TFTU000129#CO_TFTU000129#PICK,4:TO_CO_TFTU000129#CO_TFTU000129#DROP
2024-11-14 10:44:11 DEBUG location QC006: using lane 0 for CO CO_TFTU000043
2024-11-14 10:44:11 INFO SC003 (TO: TO_CO_TFTU000043, CO: CO_TFTU000043, PICK) working at QC006; 60 s
2024-11-14 10:44:13 INFO SC016 (TO: TO_CO_TFTU000097, CO: CO_TFTU000097, DROP) working at YARD001.62; 60 s
2024-11-14 10:44:17 INFO SC001 schedule 1:TO_CO_TFTU000057#CO_TFTU000057#PICK,2:TO_CO_TFTU000057#CO_TFTU000057#DROP,3:TO_CO_TFTU000147#CO_TFTU000147#PICK,4:TO_CO_TFTU000147#CO_TFTU000147#DROP
2024-11-14 10:44:17 INFO SC002 schedule 1:TO_CO_TFTU000120#CO_TFTU000120#DROP,2:TO_CO_TFTU000133#CO_TFTU000133#PICK,3:TO_CO_TFTU000133#CO_TFTU000133#DROP
2024-11-14 10:44:17 INFO SC003 schedule 1:TO_CO_TFTU000043#CO_TFTU000043#PICK,2:TO_CO_TFTU000043#CO_TFTU000043#DROP,3:TO_CO_TFTU000151#CO_TFTU000151#PICK,4:TO_CO_TFTU000151#CO_TFTU000151#DROP
2024-11-14 10:44:17 INFO SC004 schedule 1:TO_CO_TFTU000116#CO_TFTU000116#PICK,2:TO_CO_TFTU000116#CO_TFTU000116#DROP,3:TO_CO_TFTU000138#CO_TFTU000138#PICK,4:TO_CO_TFTU000138#CO_TFTU000138#DROP
2024-11-14 10:44:17 INFO SC005 schedule 1:TO_CO_TFTU000126#CO_TFTU000126#PICK,2:TO_CO_TFTU000126#CO_TFTU000126#DROP,3:TO_CO_TFTU000139#CO_TFTU000139#PICK,4:TO_CO_TFTU000139#CO_TFTU000139#DROP
2024-11-14 10:44:17 INFO SC006 schedule 1:TO_CO_TFTU000081#CO_TFTU000081#DROP,2:TO_CO_TFTU000130#CO_TFTU000130#PICK,3:TO_CO_TFTU000130#CO_TFTU000130#DROP
2024-11-14 10:44:17 INFO SC007 schedule 1:TO_CO_TFTU000114#CO_TFTU000114#DROP,2:TO_CO_TFTU000128#CO_TFTU000128#PICK,3:TO_CO_TFTU000128#CO_TFTU000128#DROP
2024-11-14 10:44:17 INFO SC008 schedule 1:TO_CO_TFTU000087#CO_TFTU000087#DROP,2:TO_CO_TFTU000135#CO_TFTU000135#PICK,3:TO_CO_TFTU000135#CO_TFTU000135#DROP
2024-11-14 10:44:17 INFO SC009 schedule 1:TO_CO_TFTU000099#CO_TFTU000099#DROP,2:TO_CO_TFTU000094#CO_TFTU000094#PICK,3:TO_CO_TFTU000094#CO_TFTU000094#DROP
2024-11-14 10:44:17 INFO SC010 schedule 1:TO_CO_TFTU000102#CO_TFTU000102#DROP,2:TO_CO_TFTU000119#CO_TFTU000119#PICK,3:TO_CO_TFTU000119#CO_TFTU000119#DROP
2024-11-14 10:44:17 INFO SC011 schedule 1:TO_CO_TFTU000030#CO_TFTU000030#PICK,2:TO_CO_TFTU000030#CO_TFTU000030#DROP,3:TO_CO_TFTU000149#CO_TFTU000149#PICK,4:TO_CO_TFTU000149#CO_TFTU000149#DROP
2024-11-14 10:44:17 INFO SC012 schedule 1:TO_CO_TFTU000040#CO_TFTU000040#DROP,2:TO_CO_TFTU000110#CO_TFTU000110#PICK,3:TO_CO_TFTU000110#CO_TFTU000110#DROP
2024-11-14 10:44:17 INFO SC013 schedule 1:TO_CO_TFTU000122#CO_TFTU000122#PICK,2:TO_CO_TFTU000122#CO_TFTU000122#DROP,3:TO_CO_TFTU000141#CO_TFTU000141#PICK,4:TO_CO_TFTU000141#CO_TFTU000141#DROP
2024-11-14 10:44:17 INFO SC014 schedule 1:TO_CO_TFTU000121#CO_TFTU000121#DROP,2:TO_CO_TFTU000117#CO_TFTU000117#PICK,3:TO_CO_TFTU000117#CO_TFTU000117#DROP
2024-11-14 10:44:17 INFO SC015 schedule 1:TO_CO_TFTU000127#CO_TFTU000127#PICK,2:TO_CO_TFTU000127#CO_TFTU000127#DROP,3:TO_CO_TFTU000132#CO_TFTU000132#PICK,4:TO_CO_TFTU000132#CO_TFTU000132#DROP
2024-11-14 10:44:17 INFO SC016 schedule 1:TO_CO_TFTU000097#CO_TFTU000097#DROP,2:TO_CO_TFTU000021#CO_TFTU000021#PICK,3:TO_CO_TFTU000021#CO_TFTU000021#DROP
2024-11-14 10:44:17 INFO SC017 schedule 1:TO_CO_TFTU000105#CO_TFTU000105#DROP,2:TO_CO_TFTU000131#CO_TFTU000131#PICK,3:TO_CO_TFTU000131#CO_TFTU000131#DROP
2024-11-14 10:44:17 INFO SC018 schedule 1:TO_CO_TFTU000098#CO_TFTU000098#DROP,2:TO_CO_TFTU000124#CO_TFTU000124#PICK,3:TO_CO_TFTU000124#CO_TFTU000124#DROP
2024-11-14 10:44:17 INFO SC019 schedule 1:TO_CO_TFTU000123#CO_TFTU000123#DROP,2:TO_CO_TFTU000106#CO_TFTU000106#PICK,3:TO_CO_TFTU000106#CO_TFTU000106#DROP
2024-11-14 10:44:17 INFO SC020 schedule 1:TO_CO_TFTU000125#CO_TFTU000125#PICK,2:TO_CO_TFTU000125#CO_TFTU000125#DROP,3:TO_CO_TFTU000142#CO_TFTU000142#PICK,4:TO_CO_TFTU000142#CO_TFTU000142#DROP
2024-11-14 10:44:18 DEBUG location WS010.01: using lane 0 for CO CO_TFTU000105
2024-11-14 10:44:18 INFO SC017 (TO: TO_CO_TFTU000105, CO: CO_TFTU000105, DROP) working at WS010.01; 60 s
2024-11-14 10:44:22 DEBUG location QC005: freeing lane 1 for CO CO_TFTU000125
2024-11-14 10:44:22 INFO SC020 (TO: TO_CO_TFTU000125, CO: CO_TFTU000125, PICK) finished at QC005
2024-11-14 10:44:22 DEBUG SC020 now at position (541820, 993371)
2024-11-14 10:44:22 DEBUG finished expected schedule_element TO_CO_TFTU000125#CO_TFTU000125#PICK
2024-11-14 10:44:22 INFO SC020 starting TO_CO_TFTU000125#CO_TFTU000125#DROP: travel 2024-11-14 10:49:14+01:00 - 2024-11-14 10:49:38+01:00, action 2024-11-14 10:49:38+01:00 - 2024-11-14 10:50:38+01:00
2024-11-14 10:44:22 INFO SC020 (TO: TO_CO_TFTU000125, CO: CO_TFTU000125, DROP) driving to WS001.01; 25 s; 136343 mm
2024-11-14 10:44:22 DEBUG location QC005: using lane 1 for CO CO_TFTU000126
2024-11-14 10:44:22 DEBUG location QC005: CO CO_TFTU000057 waiting
2024-11-14 10:44:22 INFO SC005 (TO: TO_CO_TFTU000126, CO: CO_TFTU000126, PICK) waited at QC005; 37 s
2024-11-14 10:44:22 INFO SC005 (TO: TO_CO_TFTU000126, CO: CO_TFTU000126, PICK) working at QC005; 60 s
2024-11-14 10:44:24 DEBUG location QC003: freeing lane 1 for CO CO_TFTU000122
2024-11-14 10:44:24 INFO SC013 (TO: TO_CO_TFTU000122, CO: CO_TFTU000122, PICK) finished at QC003
2024-11-14 10:44:24 DEBUG SC013 now at position (342320, 993371)
2024-11-14 10:44:24 DEBUG finished expected schedule_element TO_CO_TFTU000122#CO_TFTU000122#PICK
2024-11-14 10:44:24 INFO SC013 starting TO_CO_TFTU000122#CO_TFTU000122#DROP: travel 2024-11-14 10:49:14+01:00 - 2024-11-14 10:50:18+01:00, action 2024-11-14 10:50:18+01:00 - 2024-11-14 10:51:18+01:00
2024-11-14 10:44:24 INFO SC013 (TO: TO_CO_TFTU000122, CO: CO_TFTU000122, DROP) driving to WS004.01; 65 s; 360685 mm
2024-11-14 10:44:24 DEBUG location QC006: freeing lane 1 for CO CO_TFTU000127
2024-11-14 10:44:24 INFO SC015 (TO: TO_CO_TFTU000127, CO: CO_TFTU000127, PICK) finished at QC006
2024-11-14 10:44:24 DEBUG SC015 now at position (642264, 993371)
2024-11-14 10:44:24 DEBUG finished expected schedule_element TO_CO_TFTU000127#CO_TFTU000127#PICK
2024-11-14 10:44:24 INFO SC015 starting TO_CO_TFTU000127#CO_TFTU000127#DROP: travel 2024-11-14 10:49:14+01:00 - 2024-11-14 10:50:02+01:00, action 2024-11-14 10:50:02+01:00 - 2024-11-14 10:51:02+01:00
2024-11-14 10:44:24 INFO SC015 (TO: TO_CO_TFTU000127, CO: CO_TFTU000127, DROP) driving to YARD001.29; 49 s; 272637 mm
2024-11-14 10:44:27 INFO SC001 schedule 1:TO_CO_TFTU000057#CO_TFTU000057#PICK,2:TO_CO_TFTU000057#CO_TFTU000057#DROP,3:TO_CO_TFTU000152#CO_TFTU000152#PICK,4:TO_CO_TFTU000152#CO_TFTU000152#DROP
2024-11-14 10:44:27 INFO SC002 schedule 1:TO_CO_TFTU000120#CO_TFTU000120#DROP,2:TO_CO_TFTU000133#CO_TFTU000133#PICK,3:TO_CO_TFTU000133#CO_TFTU000133#DROP
2024-11-14 10:44:27 INFO SC003 schedule 1:TO_CO_TFTU000043#CO_TFTU000043#PICK,2:TO_CO_TFTU000043#CO_TFTU000043#DROP,3:TO_CO_TFTU000151#CO_TFTU000151#PICK,4:TO_CO_TFTU000151#CO_TFTU000151#DROP
2024-11-14 10:44:27 INFO SC004 schedule 1:TO_CO_TFTU000116#CO_TFTU000116#PICK,2:TO_CO_TFTU000116#CO_TFTU000116#DROP,3:TO_CO_TFTU000142#CO_TFTU000142#PICK,4:TO_CO_TFTU000142#CO_TFTU000142#DROP
2024-11-14 10:44:27 INFO SC005 schedule 1:TO_CO_TFTU000126#CO_TFTU000126#PICK,2:TO_CO_TFTU000126#CO_TFTU000126#DROP,3:TO_CO_TFTU000138#CO_TFTU000138#PICK,4:TO_CO_TFTU000138#CO_TFTU000138#DROP
2024-11-14 10:44:27 INFO SC006 schedule 1:TO_CO_TFTU000081#CO_TFTU000081#DROP,2:TO_CO_TFTU000132#CO_TFTU000132#PICK,3:TO_CO_TFTU000132#CO_TFTU000132#DROP
2024-11-14 10:44:27 INFO SC007 schedule 1:TO_CO_TFTU000114#CO_TFTU000114#DROP,2:TO_CO_TFTU000128#CO_TFTU000128#PICK,3:TO_CO_TFTU000128#CO_TFTU000128#DROP
2024-11-14 10:44:27 INFO SC008 schedule 1:TO_CO_TFTU000087#CO_TFTU000087#DROP,2:TO_CO_TFTU000135#CO_TFTU000135#PICK,3:TO_CO_TFTU000135#CO_TFTU000135#DROP
2024-11-14 10:44:27 INFO SC009 schedule 1:TO_CO_TFTU000099#CO_TFTU000099#DROP,2:TO_CO_TFTU000094#CO_TFTU000094#PICK,3:TO_CO_TFTU000094#CO_TFTU000094#DROP
2024-11-14 10:44:27 INFO SC010 schedule 1:TO_CO_TFTU000102#CO_TFTU000102#DROP,2:TO_CO_TFTU000117#CO_TFTU000117#PICK,3:TO_CO_TFTU000117#CO_TFTU000117#DROP
2024-11-14 10:44:27 INFO SC011 schedule 1:TO_CO_TFTU000030#CO_TFTU000030#PICK,2:TO_CO_TFTU000030#CO_TFTU000030#DROP,3:TO_CO_TFTU000149#CO_TFTU000149#PICK,4:TO_CO_TFTU000149#CO_TFTU000149#DROP
2024-11-14 10:44:27 INFO SC012 schedule 1:TO_CO_TFTU000040#CO_TFTU000040#DROP,2:TO_CO_TFTU000110#CO_TFTU000110#PICK,3:TO_CO_TFTU000110#CO_TFTU000110#DROP
2024-11-14 10:44:27 INFO SC013 schedule 1:TO_CO_TFTU000122#CO_TFTU000122#DROP,2:TO_CO_TFTU000129#CO_TFTU000129#PICK,3:TO_CO_TFTU000129#CO_TFTU000129#DROP
2024-11-14 10:44:27 INFO SC014 schedule 1:TO_CO_TFTU000121#CO_TFTU000121#DROP,2:TO_CO_TFTU000124#CO_TFTU000124#PICK,3:TO_CO_TFTU000124#CO_TFTU000124#DROP
2024-11-14 10:44:27 INFO SC015 schedule 2:TO_CO_TFTU000127#CO_TFTU000127#DROP,3:TO_CO_TFTU000139#CO_TFTU000139#PICK,4:TO_CO_TFTU000139#CO_TFTU000139#DROP
2024-11-14 10:44:27 INFO SC016 schedule 1:TO_CO_TFTU000097#CO_TFTU000097#DROP,2:TO_CO_TFTU000021#CO_TFTU000021#PICK,3:TO_CO_TFTU000021#CO_TFTU000021#DROP
2024-11-14 10:44:27 INFO SC017 schedule 1:TO_CO_TFTU000105#CO_TFTU000105#DROP,2:TO_CO_TFTU000131#CO_TFTU000131#PICK,3:TO_CO_TFTU000131#CO_TFTU000131#DROP
2024-11-14 10:44:27 INFO SC018 schedule 1:TO_CO_TFTU000098#CO_TFTU000098#DROP,2:TO_CO_TFTU000130#CO_TFTU000130#PICK,3:TO_CO_TFTU000130#CO_TFTU000130#DROP
2024-11-14 10:44:27 INFO SC019 schedule 1:TO_CO_TFTU000123#CO_TFTU000123#DROP,2:TO_CO_TFTU000119#CO_TFTU000119#PICK,3:TO_CO_TFTU000119#CO_TFTU000119#DROP
2024-11-14 10:44:27 INFO SC020 schedule 1:TO_CO_TFTU000125#CO_TFTU000125#DROP,2:TO_CO_TFTU000106#CO_TFTU000106#PICK,3:TO_CO_TFTU000106#CO_TFTU000106#DROP
2024-11-14 10:44:29 DEBUG location WS004.01: using lane 0 for CO CO_TFTU000098
2024-11-14 10:44:29 INFO SC018 (TO: TO_CO_TFTU000098, CO: CO_TFTU000098, DROP) working at WS004.01; 60 s
2024-11-14 10:44:30 INFO adding TO TO_CO_TFTU000153, EMT 2024-11-14 10:54:28+01:00
2024-11-14 10:44:30 INFO adding TO TO_CO_TFTU000154, EMT 2024-11-14 10:54:28+01:00
2024-11-14 10:44:30 INFO adding TO TO_CO_TFTU000155, EMT 2024-11-14 10:54:28+01:00
2024-11-14 10:44:30 INFO adding TO TO_CO_TFTU000156, EMT 2024-11-14 10:54:28+01:00
